cell,sample,age,condition,age_condition,celltype,umap_1,umap_2,gene,raw_count,detected,lognorm_expr
cell_16191,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.349567,11.631971,Gls,3.0,True,2.604620859039042
cell_16192,35dayS1,P35,Ctrl,P35_Ctrl,BC,12.56415,-1.5552572,Gls,8.0,True,1.8558319673364985
cell_16193,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.995709,3.2757437,Gls,2.0,True,1.8109733702799788
cell_16194,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.580144,5.9536686,Gls,2.0,True,1.6805895123320305
cell_16195,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.204181,-2.435187,Gls,3.0,True,2.072675242687554
cell_16196,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.7256985,-1.8797638,Gls,3.0,True,2.0795873886865848
cell_16197,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.5623589,-2.6069126,Gls,2.0,True,1.7840924679957206
cell_16198,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.3723984,-4.1530137,Gls,4.0,True,2.411413326791413
cell_16199,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.623892,6.69324,Gls,7.0,True,2.5561855423999087
cell_16200,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.0731444,-0.6790533,Gls,2.0,True,1.4993698647630387
cell_16201,35dayS1,P35,Ctrl,P35_Ctrl,Cones,18.242018,-4.794126,Gls,2.0,True,0.9288162926632492
cell_16202,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.427265,6.9574738,Gls,11.0,True,3.274855622735681
cell_16203,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.366833,-2.1966894,Gls,1.0,True,1.0313067030482623
cell_16204,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.1787267,-3.8992212,Gls,2.0,True,1.7362775708281983
cell_16205,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.736831,-2.9459722,Gls,0.0,False,0.0
cell_16206,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.6825519,-2.5272336,Gls,3.0,True,2.5731111538359452
cell_16207,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.970545,10.326481,Gls,0.0,False,0.0
cell_16208,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.781951,-3.8191233,Gls,2.0,True,1.8221879960934706
cell_16209,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8292482,-3.0618308,Gls,1.0,True,1.0857139787635093
cell_16210,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.156597,-2.341662,Gls,0.0,False,0.0
cell_16211,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.8332663,-2.6215606,Gls,1.0,True,0.5414183089432046
cell_16212,35dayS1,P35,Ctrl,P35_Ctrl,BC,10.861396,-8.425151,Gls,26.0,True,2.5313503014600722
cell_16213,35dayS1,P35,Ctrl,P35_Ctrl,AC,0.30303907,3.4941044,Gls,2.0,True,1.5272626518529748
cell_16214,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.941246,6.6090093,Gls,3.0,True,1.594252552618515
cell_16215,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.983954,6.247381,Gls,0.0,False,0.0
cell_16216,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.402359,-1.4797822,Gls,1.0,True,1.3834511119167825
cell_16217,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8379047,-3.8229082,Gls,2.0,True,1.6294134050947229
cell_16218,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.882319,5.921885,Gls,1.0,True,1.1480136862333288
cell_16219,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.439604,-3.4160535,Gls,0.0,False,0.0
cell_16220,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.628593,6.554766,Gls,3.0,True,2.1413908034615363
cell_16221,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.302513,10.527706,Gls,0.0,False,0.0
cell_16222,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.5179522,-3.5573635,Gls,1.0,True,1.0342187896466652
cell_16223,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.9248254,-5.8083534,Gls,12.0,True,1.9300507110897573
cell_16224,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.669729,-3.6150749,Gls,0.0,False,0.0
cell_16225,35dayS1,P35,Ctrl,P35_Ctrl,BC,15.411546,-3.3998625,Gls,11.0,True,3.1150628799206523
cell_16226,35dayS1,P35,Ctrl,P35_Ctrl,MG,2.0334957,4.4493604,Gls,1.0,True,1.3438209849280902
cell_16227,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.002432,5.2048583,Gls,0.0,False,0.0
cell_16228,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.1047163,3.9871442,Gls,2.0,True,0.5340727498036298
cell_16229,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.7,-3.5225747,Gls,3.0,True,2.2385678512367857
cell_16230,35dayS1,P35,Ctrl,P35_Ctrl,AC,0.5186843,2.427918,Gls,4.0,True,2.295617360450051
cell_16231,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.107057,5.7266293,Gls,2.0,True,1.6413882033307565
cell_16232,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.6677308,-1.175002,Gls,3.0,True,1.90521073610303
cell_16233,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.414777,5.6695843,Gls,3.0,True,2.0320661221434664
cell_16234,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.3216095,4.714039,Gls,3.0,True,2.249117528587324
cell_16235,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.266522,10.386746,Gls,1.0,True,1.8043699768199846
cell_16236,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.497323,-2.0407147,Gls,0.0,False,0.0
cell_16237,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.732521,-1.6936803,Gls,3.0,True,1.340548739493272
cell_16238,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.907019,6.5812154,Gls,1.0,True,1.1881549280835502
cell_16239,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.991894,-4.7358484,Gls,10.0,True,2.1950231650584233
cell_16240,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.240563,-3.7265143,Gls,0.0,False,0.0
cell_16241,35dayS1,P35,Ctrl,P35_Ctrl,BC,13.680779,-10.747625,Gls,8.0,True,2.485754991560095
cell_16242,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.0825257,-1.4829984,Gls,0.0,False,0.0
cell_16243,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.0176446,3.5989966,Gls,0.0,False,0.0
cell_16244,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.3013,4.029494,Gls,0.0,False,0.0
cell_16245,35dayS1,P35,Ctrl,P35_Ctrl,AC,-0.7035282,4.16713,Gls,11.0,True,1.6795561140339759
cell_16246,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.457645,-2.740197,Gls,1.0,True,1.0796450751931876
cell_16247,35dayS1,P35,Ctrl,P35_Ctrl,Cones,18.021917,-3.0998712,Gls,1.0,True,1.2973468751033945
cell_16248,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.238238,4.933803,Gls,6.0,True,2.1830109910105158
cell_16249,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8147888,-2.3620145,Gls,0.0,False,0.0
cell_16250,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.30973,-4.936656,Gls,7.0,True,1.5519849154506207
cell_16251,35dayS1,P35,Ctrl,P35_Ctrl,Cones,16.566923,-5.265617,Gls,15.0,True,2.2718855498992316
cell_16252,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.2754726,3.9149344,Gls,1.0,True,0.7196088394181485
cell_16253,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.8903475,-2.61983,Gls,1.0,True,1.0165589386282687
cell_16254,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.5606933,4.1313877,Gls,3.0,True,1.0802015077626326
cell_16255,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.532402,5.4895363,Gls,0.0,False,0.0
cell_16256,35dayS1,P35,Ctrl,P35_Ctrl,AC,-4.1033325,8.5221615,Gls,1.0,True,0.835438085424288
cell_16257,35dayS1,P35,Ctrl,P35_Ctrl,BC,14.936188,-1.6390898,Gls,1.0,True,1.0905445289977707
cell_16258,35dayS1,P35,Ctrl,P35_Ctrl,BC,5.6855288,-10.627637,Gls,24.0,True,2.2589424008195436
cell_16259,35dayS1,P35,Ctrl,P35_Ctrl,BC,8.341546,-11.4925165,Gls,18.0,True,2.310861792494932
cell_16260,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.269305,7.080951,Gls,2.0,True,1.6873774272295088
cell_16261,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.084524,6.007021,Gls,1.0,True,1.2522275123632034
cell_16262,35dayS1,P35,Ctrl,P35_Ctrl,BC,8.505404,-11.517411,Gls,10.0,True,1.6782117998609962
cell_16263,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.8862886,-1.4349,Gls,8.0,True,1.5891118492805991
cell_16264,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.4987235,-3.1121476,Gls,1.0,True,1.057317913405419
cell_16265,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.194316,4.1283813,Gls,2.0,True,1.0986122886681098
cell_16266,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.3184524,-2.7114842,Gls,5.0,True,1.7929270895838922
cell_16267,35dayS1,P35,Ctrl,P35_Ctrl,AC,-5.653041,-3.052852,Gls,2.0,True,1.2593193089474437
cell_16268,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.397949,-3.0386074,Gls,0.0,False,0.0
cell_16269,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.9657187,4.9656143,Gls,6.0,True,2.376653523965039
cell_16270,35dayS1,P35,Ctrl,P35_Ctrl,Cones,16.844608,-5.2005434,Gls,11.0,True,1.8387568851054712
cell_16271,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.109782,4.9557343,Gls,1.0,True,1.2156481536491444
cell_16272,35dayS1,P35,Ctrl,P35_Ctrl,AC,-3.8077123,8.359818,Gls,2.0,True,1.2207625966468414
cell_16273,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.093079,-2.6697226,Gls,0.0,False,0.0
cell_16274,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.621931,4.5414453,Gls,0.0,False,0.0
cell_16275,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.651658,-3.553872,Gls,3.0,True,1.9690630922951424
cell_16276,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.8929777,-4.203466,Gls,0.0,False,0.0
cell_16277,35dayS1,P35,Ctrl,P35_Ctrl,MG,0.52437264,10.064915,Gls,6.0,True,1.208518586224149
cell_16278,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.779157,9.798539,Gls,4.0,True,2.7186136796117792
cell_16279,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.456036,4.864114,Gls,0.0,False,0.0
cell_16280,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.4172544,6.6237173,Gls,0.0,False,0.0
cell_16281,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.854214,7.0006113,Gls,1.0,True,1.2453132196136278
cell_16282,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.648316,6.899078,Gls,0.0,False,0.0
cell_16283,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.7647755,-2.7296507,Gls,0.0,False,0.0
cell_16284,35dayS1,P35,Ctrl,P35_Ctrl,AC,0.34033918,3.512434,Gls,4.0,True,1.8450411500131239
cell_16285,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8039713,-1.9187495,Gls,1.0,True,1.1215265481909855
cell_16286,35dayS1,P35,Ctrl,P35_Ctrl,Cones,16.601608,-5.697949,Gls,8.0,True,1.5013319413000645
cell_16287,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.610642,-3.5541136,Gls,3.0,True,2.083476988861622
cell_16288,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.2420993,-0.9728786,Gls,0.0,False,0.0
cell_16289,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.590133,7.619829,Gls,5.0,True,2.429202241868145
cell_16290,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.5641575,-2.151066,Gls,1.0,True,0.947413543536709
cell_16291,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.542042,-1.2943114,Gls,1.0,True,1.0900200348816178
cell_16292,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.0410953,-1.9127443,Gls,2.0,True,1.3001563784141006
cell_16293,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.384712,7.6937137,Gls,0.0,False,0.0
cell_16294,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.945936,10.717799,Gls,1.0,True,1.3160094840414165
cell_16295,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.603661,5.3408732,Gls,2.0,True,1.6547761428200194
cell_16296,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.29346,4.993667,Gls,10.0,True,2.5128816749786846
cell_16297,35dayS1,P35,Ctrl,P35_Ctrl,BC,21.206522,-1.3391291,Gls,4.0,True,1.0259660561757602
cell_16298,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.9701896,-4.174143,Gls,4.0,True,2.354071317792672
cell_16299,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.0948746,3.6891406,Gls,0.0,False,0.0
cell_16300,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.638009,6.4710364,Gls,3.0,True,1.9736735432554748
cell_16301,35dayS1,P35,Ctrl,P35_Ctrl,BC,9.723576,-5.6712503,Gls,5.0,True,2.220163099996899
cell_16302,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.5302854,4.0527673,Gls,5.0,True,1.9587042378193071
cell_16303,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.406962,3.6679056,Gls,3.0,True,1.4777219982231276
cell_16304,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.805086,5.4895973,Gls,1.0,True,1.212486296164406
cell_16305,35dayS1,P35,Ctrl,P35_Ctrl,Cones,18.135601,-4.7819605,Gls,2.0,True,0.9043687482537638
cell_16306,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.441145,7.7903733,Gls,5.0,True,1.8467254912217037
cell_16307,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4539027,-1.4607512,Gls,0.0,False,0.0
cell_16308,35dayS1,P35,Ctrl,P35_Ctrl,MG,0.40239435,10.010093,Gls,0.0,False,0.0
cell_16309,35dayS1,P35,Ctrl,P35_Ctrl,BC,14.773344,-1.7119974,Gls,6.0,True,2.340812174341625
cell_16310,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.433343,-2.8550344,Gls,1.0,True,1.051226312183778
cell_16311,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.553917,5.9916096,Gls,1.0,True,1.1859394159145418
cell_16312,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.775476,6.457186,Gls,0.0,False,0.0
cell_16313,35dayS1,P35,Ctrl,P35_Ctrl,AC,-4.6576204,-0.80234265,Gls,2.0,True,1.628589678521531
cell_16314,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.19063,-4.0764685,Gls,2.0,True,1.946767782040986
cell_16315,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.858754,5.2314434,Gls,4.0,True,2.0825540093964454
cell_16316,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.163845,-1.6808398,Gls,2.0,True,1.1121260078348325
cell_16317,35dayS1,P35,Ctrl,P35_Ctrl,BC,5.6258616,-10.660651,Gls,18.0,True,2.419796348754925
cell_16318,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.617558,4.831522,Gls,8.0,True,2.438765281949311
cell_16319,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.7029085,-1.7558566,Gls,6.0,True,1.6672120942492277
cell_16320,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8520026,-4.2516937,Gls,0.0,False,0.0
cell_16321,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.281526,-3.1174703,Gls,0.0,False,0.0
cell_16322,35dayS1,P35,Ctrl,P35_Ctrl,AC,-0.26086518,2.4549148,Gls,1.0,True,1.1911765031396873
cell_16323,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.061527,-2.6091187,Gls,6.0,True,2.143714282866929
cell_16324,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.2162511,-4.8433604,Gls,1.0,True,1.4730395067529003
cell_16325,35dayS1,P35,Ctrl,P35_Ctrl,AC,-4.789102,6.757114,Gls,8.0,True,1.4004854548988652
cell_16326,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.346534,4.798692,Gls,0.0,False,0.0
cell_16327,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.7258188,6.2746177,Gls,2.0,True,0.896264132874065
cell_16328,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.303289,4.482717,Gls,2.0,True,2.0273757415143243
cell_16329,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.319384,3.5295415,Gls,4.0,True,1.8350163015200336
cell_16330,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.1012654,4.3684206,Gls,5.0,True,1.9348155620714327
cell_16331,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.9905024,5.8649254,Gls,1.0,True,1.0478483207655744
cell_16332,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.0356865,4.2364173,Gls,0.0,False,0.0
cell_16333,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.056512,5.7372656,Gls,2.0,True,1.7524497360579283
cell_16334,35dayS1,P35,Ctrl,P35_Ctrl,MG,0.7891618,8.164675,Gls,1.0,True,0.7269293848696328
cell_16335,35dayS1,P35,Ctrl,P35_Ctrl,BC,21.282494,0.4013784,Gls,1.0,True,1.1905389582777708
cell_16336,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.220401,-3.2394214,Gls,0.0,False,0.0
cell_16337,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4160185,-3.2708073,Gls,5.0,True,2.5141331726265608
cell_16338,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.1318674,-3.3108542,Gls,0.0,False,0.0
cell_16339,35dayS1,P35,Ctrl,P35_Ctrl,BC,10.409865,-6.676419,Gls,15.0,True,2.747541742273244
cell_16340,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.2981124,-3.3850734,Gls,1.0,True,1.4579323738421386
cell_16341,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.72353,-4.5678587,Gls,6.0,True,2.6713136139487834
cell_16342,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.8080597,4.5740213,Gls,1.0,True,1.076574625395633
cell_16343,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.342397,11.072915,Gls,0.0,False,0.0
cell_16344,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.157673,-2.2311175,Gls,0.0,False,0.0
cell_16345,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.003493,7.1234136,Gls,4.0,True,2.126019223118347
cell_16346,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.882484,7.0329146,Gls,1.0,True,1.5367887297440384
cell_16347,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.2159877,-3.0598435,Gls,1.0,True,1.1664058952982153
cell_16348,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.0709314,-1.673276,Gls,3.0,True,1.8096193468564423
cell_16349,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.381168,7.056861,Gls,0.0,False,0.0
cell_16350,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.395712,5.857271,Gls,0.0,False,0.0
cell_16351,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.607531,7.753196,Gls,3.0,True,1.8057849445825593
cell_16352,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.025372,6.197131,Gls,2.0,True,1.7611760458559746
cell_16353,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.342081,6.7079916,Gls,1.0,True,1.2701748999721902
cell_16354,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.592655,4.4113836,Gls,2.0,True,1.1657214787334036
cell_16355,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.23123,7.3100986,Gls,0.0,False,0.0
cell_16356,35dayS1,P35,Ctrl,P35_Ctrl,Cones,16.606962,-5.523136,Gls,11.0,True,1.8606755770702308
cell_16357,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.6744785,-3.3413599,Gls,1.0,True,1.078107456380698
cell_16358,35dayS1,P35,Ctrl,P35_Ctrl,Cones,18.205824,-3.3716235,Gls,1.0,True,1.6408849845652413
cell_16359,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.133347,-1.738388,Gls,3.0,True,2.0147874737167855
cell_16360,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.2359295,6.224944,Gls,0.0,False,0.0
cell_16361,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.157045,-2.1032538,Gls,0.0,False,0.0
cell_16362,35dayS1,P35,Ctrl,P35_Ctrl,Rod,1.8214366,-2.0303626,Gls,3.0,True,1.9896715422511266
cell_16363,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.247012,7.57611,Gls,0.0,False,0.0
cell_16364,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.381682,-3.703418,Gls,4.0,True,2.36623294720479
cell_16365,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.951103,5.906111,Gls,0.0,False,0.0
cell_16366,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.058046,7.064963,Gls,2.0,True,1.6797013416108701
cell_16367,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.440096,6.43954,Gls,1.0,True,1.062494752898324
cell_16368,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.8963327,-3.80417,Gls,1.0,True,1.1089855461732674
cell_16369,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.0711267,-3.3364758,Gls,5.0,True,2.4868154676350334
cell_16370,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.0478394,-0.70477134,Gls,0.0,False,0.0
cell_16371,35dayS1,P35,Ctrl,P35_Ctrl,MG,2.1928468,9.663499,Gls,2.0,True,0.7774502838894913
cell_16372,35dayS1,P35,Ctrl,P35_Ctrl,MG,0.7751965,9.784357,Gls,2.0,True,0.6611793034996865
cell_16373,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.9949048,-2.7390668,Gls,0.0,False,0.0
cell_16374,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.121622,4.1148095,Gls,4.0,True,2.349985355758308
cell_16375,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.25442,4.0623736,Gls,4.0,True,2.3229742041110604
cell_16376,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.8213825,7.4945326,Gls,1.0,True,1.3634130980255759
cell_16377,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.3947177,6.2187443,Gls,3.0,True,1.8238562913303107
cell_16378,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.4827,3.516536,Gls,4.0,True,2.00231072315989
cell_16379,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.678589,4.016749,Gls,0.0,False,0.0
cell_16380,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.7218246,-0.67146474,Gls,1.0,True,0.8423759384774712
cell_16381,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.100918,-1.0225317,Gls,5.0,True,2.2276617095220828
cell_16382,35dayS1,P35,Ctrl,P35_Ctrl,MG,2.1874774,9.507306,Gls,1.0,True,0.43069677973855286
cell_16383,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.398534,11.576298,Gls,0.0,False,0.0
cell_16384,35dayS1,P35,Ctrl,P35_Ctrl,MG,5.329048,0.7300176,Gls,4.0,True,1.8919390284449655
cell_16385,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.8628583,4.4553394,Gls,2.0,True,1.0693583257856
cell_16386,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.370294,5.0218563,Gls,1.0,True,1.1897430967916747
cell_16387,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.269818,5.5084567,Gls,3.0,True,1.9790284660705981
cell_16388,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.541629,-4.2360115,Gls,0.0,False,0.0
cell_16389,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.0380843,0.104252614,Gls,0.0,False,0.0
cell_16390,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.7434633,-3.2319963,Gls,0.0,False,0.0
cell_16391,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.303018,7.9239917,Gls,0.0,False,0.0
cell_16392,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.046885,-2.1041098,Gls,2.0,True,1.6766901394432678
cell_16393,35dayS1,P35,Ctrl,P35_Ctrl,Rod,15.969917,8.46157,Gls,0.0,False,0.0
cell_16394,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4892716,-1.1636785,Gls,11.0,True,3.35207767184297
cell_16395,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.729583,5.2181125,Gls,1.0,True,1.0946282196532353
cell_16396,35dayS1,P35,Ctrl,P35_Ctrl,BC,16.022913,-9.669561,Gls,34.0,True,2.6825505399099447
cell_16397,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.514236,3.5599592,Gls,0.0,False,0.0
cell_16398,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.496023,4.504888,Gls,7.0,True,2.326868486880312
cell_16399,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.4209538,-2.810589,Gls,5.0,True,2.3359049788346637
cell_16400,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.98848,-3.021281,Gls,0.0,False,0.0
cell_16401,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.936758,10.554413,Gls,2.0,True,2.435549623575652
cell_16402,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.012085,5.8070273,Gls,2.0,True,1.5626502676238747
cell_16403,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.779814,5.965587,Gls,1.0,True,1.1558593810765219
cell_16404,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.0069623,-3.260334,Gls,1.0,True,0.8070608840989734
cell_16405,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.752495,5.500261,Gls,4.0,True,2.341024349662463
cell_16406,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.69119,4.075015,Gls,1.0,True,0.763422308994504
cell_16407,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.130594,-4.9427934,Gls,5.0,True,1.8372543005341058
cell_16408,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.172489,-1.4195555,Gls,2.0,True,1.5320791865725325
cell_16409,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.8512,-2.4160073,Gls,1.0,True,1.1428968846198706
cell_16410,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.298933,4.3741016,Gls,1.0,True,0.8728520764627282
cell_16411,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.63822,5.4806046,Gls,6.0,True,2.5610811775880347
